datetime,grid1-loss,season_y,season_x,week_x,month_x,dew_point,dew_point_max,dew_point_min,dew_point_mean,grid1-temp_min,grid1-temp_max,temperature,temperature_min,grid1-temp,temperature_max,grid1-temp_mean,temperature_mean,grid1-load,demand,ewma
2018-07-02 18:00:00+00:00,10.003,1.2246467991473532e-16,-1.0,-1.0,-1.0,9.14,10.07,5.52,7.982083333333333,10.100000000000025,21.5,14.55,10.36,16.5,21.85,16.575000000000024,15.361249999999998,222.168,223.7118698268,8.753000001966955
2018-07-03 18:00:00+00:00,9.859,1.2246467991473532e-16,-1.0,-1.0,-1.0,8.43,10.05,7.92,8.832916666666668,11.400000000000034,15.400000000000034,13.78,10.66,14.700000000000044,16.76,13.320833333333356,13.230833333333337,211.759,230.6546736238,10.002999981373549
2018-07-04 18:00:00+00:00,9.88,1.2246467991473532e-16,-1.0,-1.0,-1.0,9.05,9.05,6.61,7.905416666666667,11.0,17.900000000000034,16.35,8.76,17.600000000000023,17.45,14.258333333333356,13.452916666666669,207.947,217.51945713,9.859000002145766
2018-07-05 18:00:00+00:00,9.986,1.2246467991473532e-16,-1.0,-1.0,-1.0,9.27,10.55,7.62,8.885416666666666,8.300000000000011,22.700000000000045,14.81,9.11,17.0,21.99,16.112500000000022,15.135416666666666,228.213,215.8525536019,9.879999999687076
2018-07-06 18:00:00+00:00,9.254,1.2246467991473532e-16,-1.0,-1.0,-1.0,7.23,9.97,6.21,7.39875,10.0,15.900000000000034,12.59,9.9,14.100000000000025,14.96,13.183333333333357,12.3375,217.187,205.159964205,9.985999998420478
2018-07-07 18:00:00+00:00,7.618,1.2246467991473532e-16,-1.0,-1.0,-1.0,8.03,8.3,6.75,7.527916666666666,11.100000000000025,15.100000000000025,14.2,8.46,14.700000000000044,15.01,13.27916666666669,11.874583333333332,182.764,185.445514313,9.25400001090765
2018-07-08 18:00:00+00:00,8.747,1.2246467991473532e-16,-1.0,-1.0,-1.0,9.12,9.12,6.14,7.987083333333333,7.900000000000034,18.600000000000023,15.55,9.2,17.0,18.59,14.537500000000016,13.815000000000005,179.276,188.783698417,7.618000024378301
2018-07-09 18:00:00+00:00,9.205,1.2246467991473532e-16,-1.0,-0.992708874098054,-1.0,9.65,9.82,7.92,8.842083333333333,10.300000000000011,17.600000000000023,16.42,9.49,17.600000000000023,17.21,13.49166666666669,12.73625,198.78,221.2371006094,8.746999983176588
2018-07-10 18:00:00+00:00,8.813,1.2246467991473532e-16,-1.0,-0.992708874098054,-1.0,13.58,13.58,8.84,10.700416666666667,9.900000000000034,23.200000000000045,21.45,10.58,21.0,22.75,17.083333333333357,16.537916666666668,204.418,206.344884517,9.204999993175267
2018-07-11 18:00:00+00:00,9.161,1.2246467991473532e-16,-1.0,-0.992708874098054,-1.0,13.67,13.67,10.01,11.620416666666666,12.100000000000025,24.5,22.27,11.92,22.40000000000004,23.47,18.77083333333336,18.0425,196.162,189.6350635764,8.813000005841255
2018-07-12 18:00:00+00:00,8.984,1.2246467991473532e-16,-1.0,-0.992708874098054,-1.0,10.3,13.7,10.15,11.284166666666666,13.5,20.80000000000001,15.06,12.47,17.30000000000001,20.75,17.212500000000016,15.828333333333331,198.307,202.2083622982,9.160999994814397
2018-07-13 18:00:00+00:00,7.825,1.2246467991473532e-16,-1.0,-0.992708874098054,-1.0,10.15,10.26,8.66,9.45375,11.100000000000025,20.40000000000004,18.55,10.12,17.100000000000023,20.06,15.679166666666688,15.20375,191.382,186.9907399582,8.984000002637504
2018-07-14 18:00:00+00:00,7.798,1.2246467991473532e-16,-1.0,-0.992708874098054,-1.0,11.95,11.95,8.69,10.093333333333334,10.600000000000025,18.40000000000004,18.15,10.4,17.80000000000001,19.52,14.950000000000022,15.5675,175.844,168.9858147216,7.825000017270447
2018-07-15 18:00:00+00:00,7.575,1.2246467991473532e-16,-1.0,-0.992708874098054,-1.0,13.25,13.25,9.95,10.925416666666663,12.300000000000011,23.100000000000023,21.92,12.49,21.200000000000045,22.76,18.38333333333336,17.198333333333334,182.103,167.3281319871,7.7980000004023315
2018-07-16 18:00:00+00:00,8.689,1.2246467991473532e-16,-1.0,-0.970941817426052,-1.0,13.66,13.66,9.72,11.974583333333332,14.700000000000044,28.40000000000004,19.51,13.62,21.100000000000023,25.97,21.18333333333336,19.846666666666668,191.471,185.7945248564,7.575000003322959
2018-07-17 18:00:00+00:00,8.998,1.2246467991473532e-16,-1.0,-0.970941817426052,-1.0,13.04,13.69,9.68,11.617916666666666,13.200000000000044,28.5,23.98,12.59,26.90000000000004,26.65,21.654166666666693,19.5325,184.794,180.7161076836,8.688999983400107
2018-07-18 18:00:00+00:00,8.752,1.2246467991473532e-16,-1.0,-0.970941817426052,-1.0,14.3,14.3,10.41,12.315833333333332,18.100000000000023,26.40000000000004,18.51,17.15,18.90000000000004,25.71,22.29166666666669,21.09375,186.287,178.1708611662,8.99799999539554
2018-07-19 18:00:00+00:00,8.799,1.2246467991473532e-16,-1.0,-0.970941817426052,-1.0,11.82,14.46,10.27,11.977916666666667,13.900000000000034,18.90000000000004,18.65,13.13,18.700000000000045,19.28,16.504166666666688,16.0325,182.632,200.2330761413,8.752000003665685
2018-07-20 18:00:00+00:00,8.15,1.2246467991473532e-16,-1.0,-0.970941817426052,-1.0,15.35,15.35,10.15,12.301666666666664,13.200000000000044,23.100000000000023,17.16,11.82,19.30000000000001,24.03,18.35000000000003,17.315833333333334,170.895,179.1280763598,8.798999999299646
2018-07-21 18:00:00+00:00,7.639,1.2246467991473532e-16,-1.0,-0.970941817426052,-1.0,11.45,15.06,11.19,12.669166666666667,13.700000000000044,20.30000000000001,17.36,12.25,18.700000000000045,20.15,17.31250000000002,16.22791666666667,163.341,162.5221624988,8.150000009670853
2018-07-22 18:00:00+00:00,7.908,1.2246467991473532e-16,-1.0,-0.970941817426052,-1.0,12.17,12.17,9.12,10.687916666666666,12.200000000000044,22.200000000000045,18.97,11.18,18.90000000000004,21.08,17.67500000000003,16.49083333333333,155.97,169.4544149058,7.639000007614494
2018-07-23 18:00:00+00:00,8.772,1.2246467991473532e-16,-1.0,-0.9350162426854148,-1.0,12.05,13.58,11.6,12.521250000000002,14.5,20.0,17.45,13.85,20.0,17.72,16.57916666666669,15.0525,177.045,201.3584481875,7.907999995991588
2018-07-24 18:00:00+00:00,8.756,1.2246467991473532e-16,-1.0,-0.9350162426854148,-1.0,13.2,14.41,12.05,13.130833333333332,14.300000000000011,21.80000000000001,19.05,13.34,19.100000000000023,19.52,18.25833333333336,16.5725,184.184,195.3707368536,8.771999987125398
2018-07-25 18:00:00+00:00,9.23,1.2246467991473532e-16,-1.0,-0.9350162426854148,-1.0,13.03,13.64,12.54,13.194583333333334,14.0,18.40000000000004,14.48,13.39,15.900000000000034,18.53,15.966666666666692,15.431666666666668,180.706,195.0188582813,8.75600000023842
2018-07-26 18:00:00+00:00,8.561,1.2246467991473532e-16,-1.0,-0.9350162426854148,-1.0,12.09,12.85,9.89,11.160833333333334,12.0,23.600000000000023,21.55,11.32,23.0,22.36,17.554166666666692,16.41,180.618,195.399140364,9.22999999293685
2018-07-27 18:00:00+00:00,8.451,1.2246467991473532e-16,-1.0,-0.9350162426854148,-1.0,14.37,14.71,12.1,13.1275,17.200000000000045,30.5,25.4,16.22,28.100000000000023,27.48,23.81666666666669,21.75708333333333,169.458,162.7190755714,8.561000009968875
2018-07-28 18:00:00+00:00,7.993,1.2246467991473532e-16,-1.0,-0.9350162426854148,-1.0,15.6,15.6,12.93,14.025833333333331,20.600000000000023,29.0,23.25,18.16,25.600000000000023,26.79,25.07500000000002,22.7225,161.135,143.3080889534,8.451000001639128
2018-07-29 18:00:00+00:00,6.875,1.2246467991473532e-16,-1.0,-0.9350162426854148,-1.0,12.49,15.75,12.49,14.790833333333332,20.100000000000023,26.600000000000023,17.92,17.29,20.100000000000023,25.12,23.537500000000023,21.469583333333333,165.001,164.2191647226,7.993000006824732
2018-07-30 18:00:00+00:00,7.847,1.2246467991473532e-16,-1.0,-0.8854560256532101,-1.0,13.29,15.12,7.5,11.72125,16.100000000000023,28.30000000000001,24.15,14.44,26.30000000000001,24.92,22.154166666666693,20.243333333333336,178.111,195.3346223727,6.875000016659499
2018-07-31 18:00:00+00:00,8.09,1.2246467991473532e-16,-1.0,-0.8854560256532101,-1.0,14.45,14.45,11.02,12.927916666666668,16.100000000000023,29.600000000000023,25.15,16.16,28.100000000000023,27.38,24.15833333333336,22.3925,179.42,190.15415512,7.846999985516072
2018-08-01 18:00:00+00:00,7.667,1.2246467991473532e-16,-1.0,-0.8854560256532101,-0.8660254037844388,12.08,15.73,12.08,14.171666666666669,18.0,27.200000000000045,20.16,15.26,21.80000000000001,23.97,20.59583333333336,18.819166666666668,187.518,192.7762957696,8.089999996379017
2018-08-02 18:00:00+00:00,8.028,1.2246467991473532e-16,-1.0,-0.8854560256532101,-0.8660254037844388,12.16,13.95,8.92,11.337916666666668,14.100000000000025,21.100000000000023,17.66,13.15,17.400000000000034,21.28,17.870833333333355,17.33458333333333,178.028,202.2515707198,7.667000006303191
2018-08-03 18:00:00+00:00,7.736,1.2246467991473532e-16,-1.0,-0.8854560256532101,-0.8660254037844388,12.93,13.64,9.91,12.144999999999998,13.200000000000044,19.100000000000023,16.9,13.56,17.900000000000034,17.95,16.841666666666686,15.87,174.301,187.3019872446,8.02799999462068
2018-08-04 18:00:00+00:00,7.251,1.2246467991473532e-16,-1.0,-0.8854560256532101,-0.8660254037844388,11.9,12.78,11.34,12.367083333333332,14.400000000000034,19.90000000000004,16.45,12.69,17.0,19.09,16.841666666666693,15.383333333333333,166.572,171.0259274287,7.736000004351139
2018-08-05 18:00:00+00:00,7.701,1.2246467991473532e-16,-1.0,-0.8854560256532101,-0.8660254037844388,9.54,11.8,9.38,10.210416666666664,12.600000000000025,16.200000000000045,12.08,11.27,13.600000000000025,15.48,14.020833333333355,12.74375,164.046,181.5749018765,7.251000007227064
2018-08-06 18:00:00+00:00,9.543,1.2246467991473532e-16,-1.0,-0.8229838658936565,-0.8660254037844388,9.26,10.05,8.88,9.462083333333334,11.0,17.0,15.66,11.55,17.0,16.84,13.833333333333355,13.197916666666666,184.19,209.9196881836,7.700999993294477
2018-08-07 18:00:00+00:00,9.762,1.2246467991473532e-16,-1.0,-0.8229838658936565,-0.8660254037844388,11.74,11.74,7.56,9.15875,9.800000000000011,21.80000000000001,19.95,10.29,20.700000000000045,20.89,15.829166666666689,15.142083333333334,188.809,208.3989696006,9.54299997255206
2018-08-08 18:00:00+00:00,9.672,1.2246467991473532e-16,-1.0,-0.8229838658936565,-0.8660254037844388,14.52,14.52,11.32,12.66875,15.200000000000044,24.5,21.0,14.36,21.0,24.35,19.712500000000027,18.9025,180.695,201.1599656285,9.761999996736646
2018-08-09 18:00:00+00:00,9.796,1.2246467991473532e-16,-1.0,-0.8229838658936565,-0.8660254037844388,11.65,14.66,11.1,12.469583333333333,15.200000000000044,20.700000000000045,17.15,13.35,18.0,19.96,17.129166666666688,15.872083333333334,187.736,209.8987092449,9.672000001341106
2018-08-10 18:00:00+00:00,9.853,1.2246467991473532e-16,-1.0,-0.8229838658936565,-0.8660254037844388,12.48,13.57,9.43,11.585,13.100000000000025,17.200000000000045,16.05,12.19,15.600000000000025,18.33,14.691666666666691,14.46125,182.77,199.2910668103,9.795999998152254
2018-08-11 18:00:00+00:00,8.498,1.2246467991473532e-16,-1.0,-0.8229838658936565,-0.8660254037844388,8.54,12.49,7.65,9.875416666666666,12.5,16.0,14.03,11.84,15.300000000000011,16.27,14.016666666666689,13.697083333333332,173.478,187.5470792123,9.852999999150637
2018-08-12 18:00:00+00:00,9.212,1.2246467991473532e-16,-1.0,-0.8229838658936565,-0.8660254037844388,9.2,9.2,8.11,8.609583333333333,9.200000000000044,14.5,13.0,10.09,13.700000000000044,14.82,12.658333333333358,12.519999999999998,180.445,200.600285998,8.498000020191073
2018-08-13 18:00:00+00:00,10.828,1.2246467991473532e-16,-1.0,-0.7485107481711013,-0.8660254037844388,7.73,9.36,7.2,8.449166666666667,10.400000000000034,14.900000000000034,13.92,10.91,14.900000000000034,15.34,12.637500000000026,12.719166666666668,193.253,226.6918619365,9.21199998936057
2018-08-14 18:00:00+00:00,10.553,1.2246467991473532e-16,-1.0,-0.7485107481711013,-0.8660254037844388,10.31,10.31,6.57,7.97375,8.5,18.30000000000001,15.71,8.03,17.30000000000001,17.86,13.645833333333352,12.767916666666665,195.565,227.9880660883,10.827999975919722
2018-08-15 18:00:00+00:00,10.733,1.2246467991473532e-16,-1.0,-0.7485107481711013,-0.8660254037844388,11.65,11.81,5.45,8.87375,10.200000000000044,18.700000000000045,15.71,10.4,18.100000000000023,19.77,15.175000000000026,14.968333333333334,196.625,224.371823294,10.55300000409782
2018-08-16 18:00:00+00:00,11.016,1.2246467991473532e-16,-1.0,-0.7485107481711013,-0.8660254037844388,14.57,15.12,10.35,13.256666666666668,15.400000000000034,19.100000000000023,15.56,12.89,17.400000000000034,19.36,17.150000000000016,15.738333333333337,192.821,226.4363463901,10.732999997317792
2018-08-17 18:00:00+00:00,9.839,1.2246467991473532e-16,-1.0,-0.7485107481711013,-0.8660254037844388,11.67,14.12,10.61,11.690416666666666,13.300000000000011,17.30000000000001,15.15,12.42,14.200000000000044,17.04,15.637500000000022,14.307916666666666,194.931,215.63024947,11.015999995782972
2018-08-18 18:00:00+00:00,9.528,1.2246467991473532e-16,-1.0,-0.7485107481711013,-0.8660254037844388,10.15,12.45,6.41,9.585833333333332,10.800000000000011,15.300000000000011,13.55,9.69,13.900000000000034,14.94,13.329166666666689,12.652916666666668,179.778,200.1806091014,9.839000017538666
2018-08-19 18:00:00+00:00,10.856,1.2246467991473532e-16,-1.0,-0.7485107481711013,-0.8660254037844388,7.7,9.82,7.7,8.827916666666665,11.100000000000025,13.300000000000011,11.15,11.15,13.100000000000025,13.31,12.525000000000029,11.817916666666669,193.43,213.4673430301,9.52800000463426
2018-08-20 18:00:00+00:00,12.937,1.2246467991473532e-16,-1.0,-0.6631226582407952,-0.8660254037844388,7.95,8.86,7.05,7.805416666666667,9.800000000000011,13.200000000000044,11.25,9.14,10.900000000000034,12.69,11.55000000000002,11.1275,205.296,239.8666571305,10.85599998021126
2018-08-21 18:00:00+00:00,12.165,1.2246467991473532e-16,-1.0,-0.6631226582407952,-0.8660254037844388,6.25,7.83,6.25,6.85125,8.900000000000034,14.800000000000011,12.25,8.75,13.800000000000011,13.81,11.608333333333364,11.098333333333334,200.265,245.2045476463,12.936999968990682
2018-08-22 18:00:00+00:00,12.574,1.2246467991473532e-16,-1.0,-0.6631226582407952,-0.8660254037844388,9.75,11.73,4.86,7.974999999999999,10.0,14.900000000000034,11.85,8.83,13.300000000000011,13.63,12.887500000000024,11.397916666666664,206.305,244.3118059865,12.165000011503697
2018-08-23 18:00:00+00:00,11.521,1.2246467991473532e-16,-1.0,-0.6631226582407952,-0.8660254037844388,10.86,10.86,7.05,8.62875,9.600000000000025,17.0,13.97,10.03,15.100000000000025,16.59,13.608333333333356,12.906666666666668,209.703,247.7512144434,12.573999993905424
2018-08-24 18:00:00+00:00,10.666,1.2246467991473532e-16,-1.0,-0.6631226582407952,-0.8660254037844388,7.85,10.72,7.26,9.225416666666666,11.600000000000025,14.400000000000034,11.05,10.55,12.700000000000044,13.85,13.25833333333336,12.215833333333334,192.032,237.5011276786,11.521000015690923
2018-08-25 18:00:00+00:00,9.951,1.2246467991473532e-16,-1.0,-0.6631226582407952,-0.8660254037844388,7.51,8.65,7.51,8.02125,9.800000000000011,14.300000000000011,10.81,8.95,11.800000000000011,12.65,11.720833333333353,10.4075,188.613,221.7961047499,10.666000012740492
2018-08-26 18:00:00+00:00,11.266,1.2246467991473532e-16,-1.0,-0.6631226582407952,-0.8660254037844388,5.34,7.18,5.34,6.4870833333333335,8.200000000000045,13.200000000000044,10.55,7.25,11.800000000000011,12.05,11.00833333333336,9.449583333333331,208.354,233.00948502,9.951000010654331
2018-08-27 18:00:00+00:00,13.522,1.2246467991473532e-16,-1.0,-0.5680647467311559,-0.8660254037844388,9.19,9.54,3.27,5.585000000000001,5.800000000000011,15.100000000000025,11.19,6.16,13.600000000000025,14.95,10.979166666666687,10.084583333333333,234.959,251.5691884393,11.265999980404974
2018-08-28 18:00:00+00:00,12.123,1.2246467991473532e-16,-1.0,-0.5680647467311559,-0.8660254037844388,10.06,10.09,6.05,8.0,11.100000000000025,17.200000000000045,14.46,7.95,15.900000000000034,16.53,13.800000000000024,11.589166666666666,219.53,250.5465486643,13.52199996638298
2018-08-29 18:00:00+00:00,11.413,1.2246467991473532e-16,-1.0,-0.5680647467311559,-0.8660254037844388,8.35,9.81,7.83,8.9125,11.300000000000011,20.200000000000045,16.36,10.7,18.0,19.44,16.12916666666669,14.582916666666668,225.504,246.1659142316,12.123000020846725
2018-08-30 18:00:00+00:00,12.253,1.2246467991473532e-16,-1.0,-0.5680647467311559,-0.8660254037844388,7.35,9.95,6.76,8.27625,11.700000000000044,17.600000000000023,11.35,9.64,13.600000000000025,14.95,14.058333333333358,12.154166666666669,236.915,251.3814175194,11.413000010579823
2018-08-31 18:00:00+00:00,10.366,1.2246467991473532e-16,-1.0,-0.5680647467311559,-0.8660254037844388,7.79,7.81,6.05,6.685,8.100000000000023,17.5,13.75,7.31,14.800000000000011,16.55,12.766666666666692,11.28,225.047,239.5227969414,12.252999987483024
2018-09-01 18:00:00+00:00,9.669,1.2246467991473532e-16,-1.0,-0.5680647467311559,-0.5000000000000004,8.99,8.99,3.02,6.167916666666666,8.5,18.0,13.64,8.54,15.800000000000011,17.26,13.879166666666686,12.689166666666669,213.003,222.3402646324,10.36600002811849
2018-09-02 18:00:00+00:00,10.487,1.2246467991473532e-16,-1.0,-0.5680647467311559,-0.5000000000000004,11.25,11.25,6.62,8.315,12.100000000000025,22.200000000000045,16.91,11.05,20.30000000000001,20.06,16.54583333333336,14.588333333333331,233.158,227.719963157,9.66900001038611
2018-09-03 18:00:00+00:00,12.93,1.2246467991473532e-16,-1.0,-0.4647231720437691,-0.5000000000000004,11.25,12.28,9.05,10.666666666666666,14.600000000000025,19.700000000000045,12.52,12.52,14.800000000000011,15.99,16.779166666666693,14.305416666666666,263.468,249.7384112046,10.486999987810847
2018-09-04 18:00:00+00:00,13.66,1.2246467991473532e-16,-1.0,-0.4647231720437691,-0.5000000000000004,8.35,10.8,8.35,9.2625,10.100000000000025,14.100000000000025,11.13,10.63,12.800000000000011,12.26,12.18750000000002,11.214999999999998,244.55,252.8807729815,12.929999963596464
2018-09-05 18:00:00+00:00,12.517,1.2246467991473532e-16,-1.0,-0.4647231720437691,-0.5000000000000004,12.35,12.9,7.35,9.532916666666669,9.900000000000034,18.0,14.65,9.4,15.0,18.82,13.537500000000016,13.303333333333336,239.451,249.3879429143,13.659999989122152
2018-09-06 18:00:00+00:00,12.324,1.2246467991473532e-16,-1.0,-0.4647231720437691,-0.5000000000000004,11.25,12.03,9.0,10.542083333333334,10.900000000000034,21.5,15.27,10.65,17.400000000000034,19.33,15.804166666666688,14.458333333333334,245.899,248.7315431996,12.517000017032029
2018-09-07 18:00:00+00:00,10.698,1.2246467991473532e-16,-1.0,-0.4647231720437691,-0.5000000000000004,10.22,11.18,8.84,10.043333333333331,13.600000000000025,21.200000000000045,16.33,11.52,17.900000000000034,20.27,17.054166666666692,15.220416666666669,220.96,235.2739822766,12.324000002875923
2018-09-08 18:00:00+00:00,9.935,1.2246467991473532e-16,-1.0,-0.4647231720437691,-0.5000000000000004,11.25,11.25,8.05,9.8625,13.200000000000044,21.200000000000045,16.75,11.65,18.80000000000001,19.79,17.341666666666697,15.394166666666663,212.349,203.0051816682,10.69800002422929
2018-09-09 18:00:00+00:00,11.292,1.2246467991473532e-16,-1.0,-0.4647231720437691,-0.5000000000000004,8.31,11.48,7.45,8.80375,11.800000000000011,19.100000000000023,14.15,12.1,15.700000000000044,17.75,15.979166666666693,14.985833333333332,222.634,208.697989043,9.935000011369588
2018-09-10 18:00:00+00:00,12.782,1.2246467991473532e-16,-1.0,-0.3546048870425359,-0.5000000000000004,10.75,11.95,8.43,10.523333333333332,13.800000000000011,17.100000000000023,12.54,12.54,13.800000000000011,15.72,15.662500000000016,14.49708333333333,246.611,232.3943884843,11.291999979779124
2018-09-11 18:00:00+00:00,13.231,1.2246467991473532e-16,-1.0,-0.3546048870425359,-0.5000000000000004,8.95,9.76,6.7,7.892916666666667,9.800000000000011,16.30000000000001,11.35,8.83,14.200000000000044,16.63,13.30000000000002,11.61,260.477,229.343621578,12.78199997779727
2018-09-12 18:00:00+00:00,13.892,1.2246467991473532e-16,-1.0,-0.3546048870425359,-0.5000000000000004,6.87,8.91,5.55,6.8500000000000005,10.400000000000034,13.5,10.46,9.41,11.100000000000025,12.4,11.65416666666669,11.0075,252.695,219.2555898039,13.230999993309378
2018-09-13 18:00:00+00:00,12.57,1.2246467991473532e-16,-1.0,-0.3546048870425359,-0.5000000000000004,7.55,8.79,4.85,7.100833333333334,9.300000000000011,15.5,10.25,9.59,12.900000000000034,15.5,11.900000000000022,11.3775,248.944,216.0611307143,13.891999990150332
2018-09-14 18:00:00+00:00,12.235,1.2246467991473532e-16,-1.0,-0.3546048870425359,-0.5000000000000004,5.91,7.76,4.05,5.7725,7.5,15.100000000000025,10.15,7.13,12.200000000000044,13.39,11.158333333333358,10.018333333333333,225.845,204.2433949052,12.570000019699336
2018-09-15 18:00:00+00:00,12.531,1.2246467991473532e-16,-1.0,-0.3546048870425359,-0.5000000000000004,6.03,7.14,5.64,6.184583333333333,8.5,11.900000000000034,9.05,8.39,10.300000000000011,10.67,10.32500000000003,9.475833333333332,214.386,190.3702261031,12.235000004991887
2018-09-16 18:00:00+00:00,13.266,1.2246467991473532e-16,-1.0,-0.3546048870425359,-0.5000000000000004,5.45,6.35,4.13,5.4750000000000005,8.0,14.800000000000011,10.25,8.84,13.600000000000025,14.36,11.150000000000022,10.71,233.593,209.0472965215,12.530999995589257
2018-09-17 18:00:00+00:00,15.025,1.2246467991473532e-16,-1.0,-0.2393156642875577,-0.5000000000000004,6.45,7.55,5.64,6.511666666666667,9.900000000000034,14.100000000000025,10.39,9.34,12.300000000000011,11.83,11.93750000000002,10.445,232.335,234.1068811543,13.265999989047646
2018-09-18 18:00:00+00:00,13.811,1.2246467991473532e-16,-1.0,-0.2393156642875577,-0.5000000000000004,11.27,11.27,5.61,8.1775,9.300000000000011,15.800000000000011,12.6,8.8,14.700000000000044,13.45,12.633333333333352,10.620833333333334,240.143,228.1059132928,15.024999973788857
2018-09-19 18:00:00+00:00,13.269,1.2246467991473532e-16,-1.0,-0.2393156642875577,-0.5000000000000004,10.35,12.51,10.35,11.397916666666667,14.800000000000011,19.30000000000001,12.05,12.03,16.30000000000001,15.25,16.43333333333335,13.280833333333334,248.052,223.9467027382,13.81100001809001
2018-09-20 18:00:00+00:00,14.631,1.2246467991473532e-16,-1.0,-0.2393156642875577,-0.5000000000000004,1.71,9.41,1.71,4.67375,13.600000000000025,17.30000000000001,11.55,11.13,13.600000000000025,15.4,15.391666666666689,12.919583333333334,245.131,223.2625606432,13.26900000807643
2018-09-21 18:00:00+00:00,13.344,1.2246467991473532e-16,-1.0,-0.2393156642875577,-0.5000000000000004,7.01,7.01,1.42,4.29,8.800000000000011,13.300000000000011,9.05,8.48,11.800000000000011,12.19,10.87500000000002,10.446666666666667,250.892,214.9752549685,14.630999979704615
2018-09-22 18:00:00+00:00,13.521,1.2246467991473532e-16,-1.0,-0.2393156642875577,-0.5000000000000004,5.77,7.52,5.55,6.650416666666666,8.200000000000045,12.100000000000025,8.75,7.45,9.400000000000034,9.75,10.02083333333336,8.665416666666667,253.397,206.0725011276,13.344000019177791
2018-09-23 18:00:00+00:00,16.063,-1.0,-1.8369701987210287e-16,-0.2393156642875577,-0.5000000000000004,1.35,5.48,1.35,3.2533333333333334,6.0,9.0,5.85,5.85,6.0,8.49,7.179166666666686,7.134583333333334,260.836,227.150185337,13.520999997362496
2018-09-24 18:00:00+00:00,18.292,-1.0,-1.8369701987210287e-16,-0.1205366802553235,-0.5000000000000004,1.25,1.36,0.25,0.7654166666666667,4.100000000000023,8.100000000000023,5.7,5.17,6.900000000000034,7.15,5.862500000000028,5.876666666666666,283.412,257.4288861643,16.062999962121246
2018-09-25 18:00:00+00:00,16.926,-1.0,-1.8369701987210287e-16,-0.1205366802553235,-0.5000000000000004,6.3,6.78,1.3,4.0512500000000005,4.400000000000034,12.200000000000044,8.35,5.17,10.400000000000034,9.8,8.016666666666692,7.412083333333332,277.338,260.4383045779,18.291999966785312
2018-09-26 18:00:00+00:00,18.504,-1.0,-1.8369701987210287e-16,-0.1205366802553235,-0.5000000000000004,4.46,7.05,3.49,4.93375,7.600000000000023,10.200000000000044,8.05,8.03,7.600000000000023,9.72,8.991666666666688,8.602083333333335,262.554,258.4284207752,16.926000020354984
2018-09-27 18:00:00+00:00,20.95,-1.0,-1.8369701987210287e-16,-0.1205366802553235,-0.5000000000000004,2.95,4.85,2.95,3.977500000000001,6.2000000000000455,8.300000000000011,6.35,6.35,6.2000000000000455,8.03,7.13750000000002,7.188333333333333,273.083,259.6197125155,18.503999976485968
2018-09-28 18:00:00+00:00,20.176,-1.0,-1.8369701987210287e-16,-0.1205366802553235,-0.5000000000000004,0.35,2.6,0.16,1.5858333333333334,4.5,6.5,4.75,4.75,5.0,6.57,5.366666666666684,5.8725,262.722,258.7893122905,20.94999996355176
2018-09-29 18:00:00+00:00,16.002,-1.0,-1.8369701987210287e-16,-0.1205366802553235,-0.5000000000000004,5.71,5.71,-1.18,1.6595833333333332,4.400000000000034,9.700000000000044,7.91,4.42,8.400000000000034,9.25,7.108333333333356,6.150416666666668,260.086,241.4113132434,20.176000011533496
2018-09-30 18:00:00+00:00,17.546,-1.0,-1.8369701987210287e-16,-0.1205366802553235,-0.5000000000000004,3.97,5.41,3.97,4.661666666666666,6.300000000000011,8.800000000000011,6.92,6.92,7.5,8.58,7.554166666666688,7.585833333333331,292.035,259.3338936205,16.002000062197446
2018-10-01 18:00:00+00:00,20.421,-1.0,-1.8369701987210287e-16,-1.8369701987210287e-16,-1.8369701987210287e-16,0.78,3.41,0.78,2.34,4.600000000000023,8.0,5.28,5.09,5.0,7.53,6.445833333333354,6.238333333333334,377.516,285.1854560972,17.545999976992604
2018-10-02 18:00:00+00:00,19.992,-1.0,-1.8369701987210287e-16,-1.8369701987210287e-16,-1.8369701987210287e-16,0.82,1.96,0.16,0.8429166666666666,0.4000000000000341,8.600000000000023,5.19,2.36,6.400000000000034,7.62,3.979166666666695,4.994166666666667,360.254,286.3022454443,20.42099995715916
2018-10-03 18:00:00+00:00,21.532,-1.0,-1.8369701987210287e-16,-1.8369701987210287e-16,-1.8369701987210287e-16,2.18,2.65,0.71,1.9075,2.0,7.100000000000023,5.12,2.8,5.600000000000023,7.31,5.004166666666689,4.82375,380.118,282.6635690836,19.9920000063926
2018-10-04 18:00:00+00:00,21.307,-1.0,-1.8369701987210287e-16,-1.8369701987210287e-16,-1.8369701987210287e-16,1.64,2.6,0.35,1.3945833333333333,3.1000000000000227,6.600000000000023,6.28,3.12,6.600000000000023,8.43,5.0500000000000185,5.609583333333333,409.008,279.5542847974,21.53199997705221
2018-10-05 18:00:00+00:00,17.194,-1.0,-1.8369701987210287e-16,-1.8369701987210287e-16,-1.8369701987210287e-16,0.05,5.44,0.05,2.5166666666666666,4.5,11.200000000000044,7.31,5.65,7.900000000000034,9.59,7.8916666666666915,7.670416666666667,400.092,268.0066136298,21.30700000335276
